23481967.0,후라이드/양념치킨,성북구
20660824.0,후라이드/양념치킨,구로구
20515491.0,후라이드/양념치킨,도봉구
22563321.0,후라이드/양념치킨,관악구
20575556.0,후라이드/양념치킨,강북구
22515705.0,후라이드/양념치킨,동작구
20419152.0,피자전문,강남구
23341773.0,후라이드/양념치킨,노원구
20575651.0,피자전문,동작구
20385653.0,중국음식/중국집,강북구
19988346.0,후라이드/양념치킨,강동구
25381300.0,후라이드/양념치킨,서초구
23184220.0,중국음식/중국집,동대문구
20074925.0,중국음식/중국집,동작구
19976603.0,피자전문,강서구
20608732.0,피자전문,강서구
23363545.0,피자전문,서대문구
20663566.0,피자전문,강서구
23383089.0,중국음식/중국집,동대문구
23337240.0,중국음식/중국집,영등포구
19999496.0,중국음식/중국집,관악구
19977867.0,중국음식/중국집,강동구
20377703.0,후라이드/양념치킨,노원구
20007566.0,후라이드/양념치킨,노원구
19997801.0,피자전문,마포구
20502354.0,후라이드/양념치킨,성동구
23390542.0,후라이드/양념치킨,관악구
21909148.0,후라이드/양념치킨,송파구
23411658.0,후라이드/양념치킨,영등포구
20612723.0,후라이드/양념치킨,강남구
20340930.0,후라이드/양념치킨,강서구
23321495.0,피자전문,영등포구
25262163.0,피자전문,강동구
20489336.0,피자전문,노원구
20581868.0,후라이드/양념치킨,성북구
25442207.0,후라이드/양념치킨,관악구
20713321.0,피자전문,노원구
20829822.0,후라이드/양념치킨,은평구
25254737.0,피자전문,금천구
23238760.0,후라이드/양념치킨,영등포구
20003934.0,후라이드/양념치킨,금천구
19983869.0,중국음식/중국집,도봉구
22883560.0,후라이드/양념치킨,은평구
23186119.0,후라이드/양념치킨,성동구
20036601.0,피자전문,동작구
19971384.0,후라이드/양념치킨,중랑구
19972470.0,후라이드/양념치킨,서초구
20021898.0,피자전문,강남구
20299699.0,피자전문,용산구
20005551.0,중국음식/중국집,양천구
20004843.0,후라이드/양념치킨,노원구
20536261.0,후라이드/양념치킨,용산구
23696519.0,후라이드/양념치킨,도봉구
25506849.0,후라이드/양념치킨,영등포구
20696990.0,후라이드/양념치킨,송파구
20024211.0,피자전문,강남구
23196079.0,후라이드/양념치킨,노원구
20515836.0,후라이드/양념치킨,중구
22497828.0,피자전문,관악구
23256236.0,후라이드/양념치킨,구로구
20015937.0,중국음식/중국집,강북구
23750422.0,후라이드/양념치킨,도봉구
19998904.0,피자전문,노원구
